ARARINHA ETA 0.3
1.0000000 -0.0000000
0.9997431 -0.0000129
0.9989727 -0.0000520
0.9976896 -0.0001185
0.9958950 -0.0002148
0.9935909 -0.0003433
0.9907796 -0.0005082
0.9874640 -0.0007138
0.9836474 -0.0009642
0.9793339 -0.0012669
0.9745279 -0.0016266
0.9692342 -0.0020493
0.9634584 -0.0025451
0.9572063 -0.0031174
0.9504844 -0.0037752
0.9432997 -0.0045275
0.9356594 -0.0053773
0.9275714 -0.0063367
0.9190441 -0.0074099
0.9100861 -0.0086003
0.9007068 -0.0099224
0.8909157 -0.0113732
0.8807230 -0.0129585
0.8701390 -0.0146879
0.8591747 -0.0165557
0.8478413 -0.0185691
0.8361504 -0.0207285
0.8241142 -0.0230280
0.8117449 -0.0254740
0.7990553 -0.0280574
0.7860583 -0.0307724
0.7727675 -0.0336214
0.7591963 -0.0365887
0.7453588 -0.0396690
0.7312691 -0.0428542
0.7169419 -0.0461296
0.7023917 -0.0494859
0.6876335 -0.0529083
0.6726825 -0.0563823
0.6575541 -0.0598923
0.6422638 -0.0634221
0.6268273 -0.0669559
0.6112605 -0.0704714
0.5955793 -0.0739561
0.5797999 -0.0773883
0.5639386 -0.0807468
0.5480115 -0.0840211
0.5320351 -0.0871814
0.5160258 -0.0902160
0.5000000 -0.0931141
0.4839742 -0.0958363
0.4679649 -0.0983884
0.4519885 -0.1007495
0.4360614 -0.1028923
0.4202001 -0.1048244
0.4044207 -0.1065176
0.3887395 -0.1079643
0.3731727 -0.1091708
0.3577362 -0.1101014
0.3424459 -0.1107732
0.3273175 -0.1111850
0.3123665 -0.1113057
0.2976083 -0.1111678
0.2830581 -0.1107580
0.2687309 -0.1100706
0.2546412 -0.1091333
0.2408037 -0.1079267
0.2272325 -0.1064708
0.2139417 -0.1047870
0.2009447 -0.1028497
0.1882551 -0.1007031
0.1758858 -0.0983528
0.1638496 -0.0957915
0.1521587 -0.0930604
0.1408253 -0.0901555
0.1298610 -0.0870909
0.1192770 -0.0838982
0.1090843 -0.0805648
0.0992932 -0.0771236
0.0899139 -0.0735943
0.0809559 -0.0699591
0.0724286 -0.0662633
0.0643406 -0.0625076
0.0567003 -0.0586902
0.0495156 -0.0548464
0.0427937 -0.0509622
0.0365416 -0.0470532
0.0307658 -0.0431454
0.0254721 -0.0392025
0.0206661 -0.0352661
0.0163526 -0.0313424
0.0125360 -0.0273883
0.0092204 -0.0234630
0.0064091 -0.0195389
0.0041050 -0.0155926
0.0023104 -0.0116991
0.0010273 -0.0077465
0.0002569 -0.0037205
0.0000000 -0.0000000
0.0002569 0.0032728
0.0010273 0.0067957
0.0023104 0.0102165
0.0041050 0.0135282
0.0064091 0.0168157
0.0092204 0.0199956
0.0125360 0.0230761
0.0163526 0.0260741
0.0206661 0.0289236
0.0254721 0.0316625
0.0307658 0.0342835
0.0365416 0.0367461
0.0427937 0.0390920
0.0495156 0.0413029
0.0567003 0.0433755
0.0643406 0.0453360
0.0724286 0.0471690
0.0809559 0.0488947
0.0899139 0.0505296
0.0992932 0.0520636
0.1090843 0.0535283
0.1192770 0.0549307
0.1298610 0.0562762
0.1408253 0.0575873
0.1521587 0.0588696
0.1638496 0.0601354
0.1758858 0.0613973
0.1882551 0.0626602
0.2009447 0.0639338
0.2139417 0.0652233
0.2272325 0.0665308
0.2408037 0.0678589
0.2546412 0.0692061
0.2687309 0.0705690
0.2830581 0.0719433
0.2976083 0.0733203
0.3123665 0.0746905
0.3273175 0.0760450
0.3424459 0.0773652
0.3577362 0.0786412
0.3731727 0.0798582
0.3887395 0.0809909
0.4044207 0.0820325
0.4202001 0.0829597
0.4360614 0.0837516
0.4519885 0.0844028
0.4679649 0.0848811
0.4839742 0.0851807
0.5000000 0.0852964
0.5160258 0.0851876
0.5320351 0.0848725
0.5480115 0.0843358
0.5639386 0.0835573
0.5797999 0.0825573
0.5955793 0.0813174
0.6112605 0.0798436
0.6268273 0.0781555
0.6422638 0.0762339
0.6575541 0.0741108
0.6726825 0.0717999
0.6876335 0.0692941
0.7023917 0.0666358
0.7169419 0.0638328
0.7312691 0.0609014
0.7453588 0.0578762
0.7591963 0.0547665
0.7727675 0.0516024
0.7860583 0.0484106
0.7990553 0.0452035
0.8117449 0.0420138
0.8241142 0.0388601
0.8361504 0.0357617
0.8478413 0.0327403
0.8591747 0.0298124
0.8701390 0.0269947
0.8807230 0.0242992
0.8909157 0.0217409
0.9007068 0.0193269
0.9100861 0.0170624
0.9190441 0.0149595
0.9275714 0.0130134
0.9356594 0.0112274
0.9432997 0.0096030
0.9504844 0.0081315
0.9572063 0.0068133
0.9634584 0.0056404
0.9692342 0.0046030
0.9745279 0.0036990
0.9793339 0.0029149
0.9836474 0.0022428
0.9874640 0.0016764
0.9907796 0.0012042
0.9935909 0.0008199
0.9958950 0.0005162
0.9976896 0.0002863
0.9989727 0.0001261
0.9997431 0.0000313
1.0000000 0.0000000
