ARARINHA ETA 0.2
1.0000000 -0.0000000
0.9997431 -0.0000129
0.9989727 -0.0000524
0.9976896 -0.0001204
0.9958950 -0.0002206
0.9935909 -0.0003572
0.9907796 -0.0005366
0.9874640 -0.0007659
0.9836474 -0.0010514
0.9793339 -0.0014049
0.9745279 -0.0018333
0.9692342 -0.0023454
0.9634584 -0.0029565
0.9572063 -0.0036710
0.9504844 -0.0045015
0.9432997 -0.0054601
0.9356594 -0.0065502
0.9275714 -0.0077873
0.9190441 -0.0091759
0.9100861 -0.0107184
0.9007068 -0.0124321
0.8909157 -0.0143103
0.8807230 -0.0163578
0.8701390 -0.0185830
0.8591747 -0.0209757
0.8478413 -0.0235403
0.8361504 -0.0262728
0.8241142 -0.0291623
0.8117449 -0.0322101
0.7990553 -0.0354013
0.7860583 -0.0387252
0.7727675 -0.0421758
0.7591963 -0.0457336
0.7453588 -0.0493867
0.7312691 -0.0531192
0.7169419 -0.0569143
0.7023917 -0.0607541
0.6876335 -0.0646199
0.6726825 -0.0684963
0.6575541 -0.0723575
0.6422638 -0.0761902
0.6268273 -0.0799763
0.6112605 -0.0836874
0.5955793 -0.0873169
0.5797999 -0.0908405
0.5639386 -0.0942377
0.5480115 -0.0975040
0.5320351 -0.1006081
0.5160258 -0.1035451
0.5000000 -0.1063097
0.4839742 -0.1088629
0.4679649 -0.1112208
0.4519885 -0.1133667
0.4360614 -0.1152787
0.4202001 -0.1169719
0.4044207 -0.1184236
0.3887395 -0.1196326
0.3731727 -0.1206105
0.3577362 -0.1213280
0.3424459 -0.1218062
0.3273175 -0.1220474
0.3123665 -0.1220267
0.2976083 -0.1217763
0.2830581 -0.1212859
0.2687309 -0.1205519
0.2546412 -0.1195992
0.2408037 -0.1184101
0.2272325 -0.1170014
0.2139417 -0.1153903
0.2009447 -0.1135505
0.1882551 -0.1115189
0.1758858 -0.1092964
0.1638496 -0.1068703
0.1521587 -0.1042746
0.1408253 -0.1014987
0.1298610 -0.0985490
0.1192770 -0.0954512
0.1090843 -0.0921831
0.0992932 -0.0887719
0.0899139 -0.0852325
0.0809559 -0.0815344
0.0724286 -0.0777238
0.0643406 -0.0737942
0.0567003 -0.0697357
0.0495156 -0.0655876
0.0427937 -0.0613265
0.0365416 -0.0569689
0.0307658 -0.0525471
0.0254721 -0.0480113
0.0206661 -0.0434177
0.0163526 -0.0387759
0.0125360 -0.0340325
0.0092204 -0.0292699
0.0064091 -0.0244576
0.0041050 -0.0195726
0.0023104 -0.0147186
0.0010273 -0.0097613
0.0002569 -0.0046926
0.0000000 -0.0000000
0.0002569 0.0032511
0.0010273 0.0067503
0.0023104 0.0101477
0.0041050 0.0134358
0.0064091 0.0166993
0.0092204 0.0198549
0.0125360 0.0229108
0.0163526 0.0258839
0.0206661 0.0287089
0.0254721 0.0314237
0.0307658 0.0340213
0.0365416 0.0364621
0.0427937 0.0387880
0.0495156 0.0409816
0.0567003 0.0430405
0.0643406 0.0449912
0.0724286 0.0468196
0.0809559 0.0485465
0.0899139 0.0501890
0.0992932 0.0517386
0.1090843 0.0532269
0.1192770 0.0546617
0.1298610 0.0560497
0.1408253 0.0574131
0.1521587 0.0587583
0.1638496 0.0600980
0.1758858 0.0614442
0.1882551 0.0628026
0.2009447 0.0641822
0.2139417 0.0655874
0.2272325 0.0670206
0.2408037 0.0684825
0.2546412 0.0699713
0.2687309 0.0714821
0.2830581 0.0730091
0.2976083 0.0745423
0.3123665 0.0760704
0.3273175 0.0775829
0.3424459 0.0790590
0.3577362 0.0804872
0.3731727 0.0818508
0.3887395 0.0831219
0.4044207 0.0842928
0.4202001 0.0853378
0.4360614 0.0862340
0.4519885 0.0869755
0.4679649 0.0875272
0.4839742 0.0878831
0.5000000 0.0880376
0.5160258 0.0879468
0.5320351 0.0876310
0.5480115 0.0870738
0.5639386 0.0862539
0.5797999 0.0851940
0.5955793 0.0838746
0.6112605 0.0823029
0.6268273 0.0805007
0.6422638 0.0784482
0.6575541 0.0761806
0.6726825 0.0737132
0.6876335 0.0710397
0.7023917 0.0682061
0.7169419 0.0652215
0.7312691 0.0621046
0.7453588 0.0588927
0.7591963 0.0555970
0.7727675 0.0522501
0.7860583 0.0488806
0.7990553 0.0455035
0.8117449 0.0421529
0.8241142 0.0388492
0.8361504 0.0356138
0.8478413 0.0324689
0.8591747 0.0294323
0.8701390 0.0265221
0.8807230 0.0237494
0.8909157 0.0211310
0.9007068 0.0186728
0.9100861 0.0163794
0.9190441 0.0142639
0.9275714 0.0123188
0.9356594 0.0105470
0.9432997 0.0089491
0.9504844 0.0075138
0.9572063 0.0062408
0.9634584 0.0051199
0.9692342 0.0041393
0.9745279 0.0032957
0.9793339 0.0025728
0.9836474 0.0019613
0.9874640 0.0014533
0.9907796 0.0010353
0.9935909 0.0006996
0.9958950 0.0004376
0.9976896 0.0002414
0.9989727 0.0001059
0.9997431 0.0000263
1.0000000 0.0000000
