ARARINHA ETA 0.825
1.0000000 -0.0000000
0.9997431 -0.0000128
0.9989727 -0.0000514
0.9976896 -0.0001156
0.9958950 -0.0002055
0.9935909 -0.0003210
0.9907796 -0.0004622
0.9874640 -0.0006290
0.9836474 -0.0008215
0.9793339 -0.0010397
0.9745279 -0.0012838
0.9692342 -0.0015538
0.9634584 -0.0018501
0.9572063 -0.0021728
0.9504844 -0.0025224
0.9432997 -0.0028993
0.9356594 -0.0033037
0.9275714 -0.0037367
0.9190441 -0.0041988
0.9100861 -0.0046902
0.9007068 -0.0052129
0.8909157 -0.0057667
0.8807230 -0.0063527
0.8701390 -0.0069728
0.8591747 -0.0076265
0.8478413 -0.0083158
0.8361504 -0.0090415
0.8241142 -0.0098034
0.8117449 -0.0106040
0.7990553 -0.0114426
0.7860583 -0.0123192
0.7727675 -0.0132363
0.7591963 -0.0141914
0.7453588 -0.0151852
0.7312691 -0.0162180
0.7169419 -0.0172872
0.7023917 -0.0183931
0.6876335 -0.0195335
0.6726825 -0.0207056
0.6575541 -0.0219090
0.6422638 -0.0231391
0.6268273 -0.0243929
0.6112605 -0.0256678
0.5955793 -0.0269587
0.5797999 -0.0282615
0.5639386 -0.0295712
0.5480115 -0.0308829
0.5320351 -0.0321906
0.5160258 -0.0334886
0.5000000 -0.0347719
0.4839742 -0.0360313
0.4679649 -0.0372632
0.4519885 -0.0384605
0.4360614 -0.0396140
0.4202001 -0.0407211
0.4044207 -0.0417718
0.3887395 -0.0427599
0.3731727 -0.0436831
0.3577362 -0.0445277
0.3424459 -0.0452938
0.3273175 -0.0459771
0.3123665 -0.0465632
0.2976083 -0.0470578
0.2830581 -0.0474520
0.2687309 -0.0477386
0.2546412 -0.0479230
0.2408037 -0.0479927
0.2272325 -0.0479501
0.2139417 -0.0477992
0.2009447 -0.0475232
0.1882551 -0.0471363
0.1758858 -0.0466359
0.1638496 -0.0460125
0.1521587 -0.0452813
0.1408253 -0.0444346
0.1298610 -0.0434743
0.1192770 -0.0424129
0.1090843 -0.0412376
0.0992932 -0.0399629
0.0899139 -0.0385964
0.0809559 -0.0371226
0.0724286 -0.0355663
0.0643406 -0.0339252
0.0567003 -0.0321951
0.0495156 -0.0303978
0.0427937 -0.0285227
0.0365416 -0.0265798
0.0307658 -0.0245869
0.0254721 -0.0225211
0.0206661 -0.0204119
0.0163526 -0.0182656
0.0125360 -0.0160580
0.0092204 -0.0138307
0.0064091 -0.0115706
0.0041050 -0.0092684
0.0023104 -0.0069750
0.0010273 -0.0046282
0.0002569 -0.0022256
0.0000000 -0.0000000
0.0002569 0.0029765
0.0010273 0.0061845
0.0023104 0.0093078
0.0041050 0.0123441
0.0064091 0.0153737
0.0092204 0.0183241
0.0125360 0.0212054
0.0163526 0.0240343
0.0206661 0.0267535
0.0254721 0.0293969
0.0307658 0.0319580
0.0365416 0.0344000
0.0427937 0.0367584
0.0495156 0.0390148
0.0567003 0.0411631
0.0643406 0.0432238
0.0724286 0.0451783
0.0809559 0.0470408
0.0899139 0.0488220
0.0992932 0.0505050
0.1090843 0.0521155
0.1192770 0.0536541
0.1298610 0.0551176
0.1408253 0.0565248
0.1521587 0.0578732
0.1638496 0.0591691
0.1758858 0.0604228
0.1882551 0.0616303
0.2009447 0.0628012
0.2139417 0.0639390
0.2272325 0.0650384
0.2408037 0.0661074
0.2546412 0.0671431
0.2687309 0.0681415
0.2830581 0.0691048
0.2976083 0.0700246
0.3123665 0.0708978
0.3273175 0.0717221
0.3424459 0.0724827
0.3577362 0.0731793
0.3731727 0.0738040
0.3887395 0.0743401
0.4044207 0.0747892
0.4202001 0.0751368
0.4360614 0.0753719
0.4519885 0.0754949
0.4679649 0.0754858
0.4839742 0.0753442
0.5000000 0.0750695
0.5160258 0.0746358
0.5320351 0.0740587
0.5480115 0.0733292
0.5639386 0.0724355
0.5797999 0.0713927
0.5955793 0.0701895
0.6112605 0.0688306
0.6268273 0.0673296
0.6422638 0.0656738
0.6575541 0.0638845
0.6726825 0.0619706
0.6876335 0.0599264
0.7023917 0.0577801
0.7169419 0.0555356
0.7312691 0.0532026
0.7453588 0.0508039
0.7591963 0.0483435
0.7727675 0.0458412
0.7860583 0.0433144
0.7990553 0.0407684
0.8117449 0.0382263
0.8241142 0.0356998
0.8361504 0.0331998
0.8478413 0.0307430
0.8591747 0.0283392
0.8701390 0.0260000
0.8807230 0.0237359
0.8909157 0.0215556
0.9007068 0.0194670
0.9100861 0.0174761
0.9190441 0.0155900
0.9275714 0.0138111
0.9356594 0.0121429
0.9432997 0.0105885
0.9504844 0.0091469
0.9572063 0.0078198
0.9634584 0.0066058
0.9692342 0.0055023
0.9745279 0.0045095
0.9793339 0.0036229
0.9836474 0.0028402
0.9874640 0.0021593
0.9907796 0.0015760
0.9935909 0.0010882
0.9958950 0.0006932
0.9976896 0.0003884
0.9989727 0.0001722
0.9997431 0.0000430
1.0000000 0.0000000
