ARARINHA ETA 0.65
1.0000000 -0.0000000
0.9997431 -0.0000129
0.9989727 -0.0000515
0.9976896 -0.0001161
0.9958950 -0.0002070
0.9935909 -0.0003246
0.9907796 -0.0004696
0.9874640 -0.0006428
0.9836474 -0.0008449
0.9793339 -0.0010774
0.9745279 -0.0013413
0.9692342 -0.0016379
0.9634584 -0.0019697
0.9572063 -0.0023376
0.9504844 -0.0027441
0.9432997 -0.0031920
0.9356594 -0.0036825
0.9275714 -0.0042196
0.9190441 -0.0048056
0.9100861 -0.0054420
0.9007068 -0.0061351
0.8909157 -0.0068848
0.8807230 -0.0076947
0.8701390 -0.0085703
0.8591747 -0.0095108
0.8478413 -0.0105213
0.8361504 -0.0116045
0.8241142 -0.0127595
0.8117449 -0.0139928
0.7990553 -0.0153024
0.7860583 -0.0166878
0.7727675 -0.0181551
0.7591963 -0.0196977
0.7453588 -0.0213165
0.7312691 -0.0230116
0.7169419 -0.0247763
0.7023917 -0.0266103
0.6876335 -0.0285078
0.6726825 -0.0304618
0.6575541 -0.0324694
0.6422638 -0.0345204
0.6268273 -0.0366073
0.6112605 -0.0387219
0.5955793 -0.0408537
0.5797999 -0.0429925
0.5639386 -0.0451263
0.5480115 -0.0472456
0.5320351 -0.0493351
0.5160258 -0.0513841
0.5000000 -0.0533828
0.4839742 -0.0553095
0.4679649 -0.0571605
0.4519885 -0.0589213
0.4360614 -0.0605729
0.4202001 -0.0621140
0.4044207 -0.0635250
0.3887395 -0.0647965
0.3731727 -0.0659277
0.3577362 -0.0668931
0.3424459 -0.0676984
0.3273175 -0.0683389
0.3123665 -0.0687911
0.2976083 -0.0690716
0.2830581 -0.0691687
0.2687309 -0.0690748
0.2546412 -0.0688057
0.2408037 -0.0683452
0.2272325 -0.0677045
0.2139417 -0.0668962
0.2009447 -0.0659001
0.1882551 -0.0647459
0.1758858 -0.0634360
0.1638496 -0.0619640
0.1521587 -0.0603588
0.1408253 -0.0586168
0.1298610 -0.0567479
0.1192770 -0.0547749
0.1090843 -0.0526889
0.0992932 -0.0505143
0.0899139 -0.0482654
0.0809559 -0.0459311
0.0724286 -0.0435441
0.0643406 -0.0411061
0.0567003 -0.0386175
0.0495156 -0.0361037
0.0427937 -0.0335565
0.0365416 -0.0309880
0.0307658 -0.0284168
0.0254721 -0.0258198
0.0206661 -0.0232257
0.0163526 -0.0206393
0.0125360 -0.0180330
0.0092204 -0.0154460
0.0064091 -0.0128607
0.0041050 -0.0102617
0.0023104 -0.0076984
0.0010273 -0.0050970
0.0002569 -0.0024478
0.0000000 -0.0000000
0.0002569 0.0031067
0.0010273 0.0064532
0.0023104 0.0097079
0.0041050 0.0128665
0.0064091 0.0160114
0.0092204 0.0190657
0.0125360 0.0220385
0.0163526 0.0249466
0.0206661 0.0277291
0.0254721 0.0304214
0.0307658 0.0330164
0.0365416 0.0354756
0.0427937 0.0378369
0.0495156 0.0400815
0.0567003 0.0422044
0.0643406 0.0442279
0.0724286 0.0461345
0.0809559 0.0479404
0.0899139 0.0496586
0.0992932 0.0512743
0.1090843 0.0528156
0.1192770 0.0542853
0.1298610 0.0556834
0.1408253 0.0570302
0.1521587 0.0583263
0.1638496 0.0595802
0.1758858 0.0608034
0.1882551 0.0619952
0.2009447 0.0631657
0.2139417 0.0643192
0.2272325 0.0654533
0.2408037 0.0665747
0.2546412 0.0676813
0.2687309 0.0687697
0.2830581 0.0698400
0.2976083 0.0708845
0.3123665 0.0718980
0.3273175 0.0728761
0.3424459 0.0738035
0.3577362 0.0746764
0.3731727 0.0754849
0.3887395 0.0762100
0.4044207 0.0768499
0.4202001 0.0773878
0.4360614 0.0778091
0.4519885 0.0781124
0.4679649 0.0782735
0.4839742 0.0782901
0.5000000 0.0781599
0.5160258 0.0778521
0.5320351 0.0773827
0.5480115 0.0767404
0.5639386 0.0759105
0.5797999 0.0749094
0.5955793 0.0737230
0.6112605 0.0723563
0.6268273 0.0708245
0.6422638 0.0691123
0.6575541 0.0672443
0.6726825 0.0652305
0.6876335 0.0630645
0.7023917 0.0607788
0.7169419 0.0583783
0.7312691 0.0558746
0.7453588 0.0532941
0.7591963 0.0506423
0.7727675 0.0479422
0.7860583 0.0452142
0.7990553 0.0424655
0.8117449 0.0397226
0.8241142 0.0369994
0.8361504 0.0343092
0.8478413 0.0316706
0.8591747 0.0290956
0.8701390 0.0265975
0.8807230 0.0241876
0.8909157 0.0218765
0.9007068 0.0196723
0.9100861 0.0175809
0.9190441 0.0156110
0.9275714 0.0137631
0.9356594 0.0120410
0.9432997 0.0104473
0.9504844 0.0089789
0.9572063 0.0076373
0.9634584 0.0064191
0.9692342 0.0053200
0.9745279 0.0043394
0.9793339 0.0034702
0.9836474 0.0027084
0.9874640 0.0020510
0.9907796 0.0014915
0.9935909 0.0010266
0.9958950 0.0006522
0.9976896 0.0003646
0.9989727 0.0001614
0.9997431 0.0000402
1.0000000 0.0000000
